成交时间,证券代码,买卖标志,成交价格,成交数量,成交金额,成交编号,账户ID,日期
110931,2048,卖出,14.04,100,1404,104000007825867.00 ,6805457,20170430
110932,300383,卖出,14.19,300,4257,101000007764867.00 ,6805457,20170430
110932,981,卖出,9.69,100,969,103000007956275.00 ,6805457,20170430
110931,600516,卖出,26.16,100,2616,5921143.00 ,6805457,20170430
110932,300367,卖出,14.01,400,5604,101000007764894.00 ,6805457,20170430
110932,2067,卖出,4.37,200,874,104000007825895.00 ,6805457,20170430
110932,2267,卖出,8.08,41,331.28,101000007765183.00 ,6805457,20170430
110932,600096,卖出,6.55,100,655,5921795.00 ,6805457,20170430
110932,600066,卖出,21.38,100,2138,5921839.00 ,6805457,20170430
110932,600486,卖出,59.82,100,5982,5921796.00 ,6805457,20170430
110932,2182,卖出,7.13,100,713,104000007826093.00 ,6805457,20170430
110932,683,卖出,2.92,1200,3504,102000008098551.00 ,6805457,20170430
110932,603778,卖出,6.49,100,649,5921771.00 ,6805457,20170430
110932,600300,卖出,3.71,500,1855,5921785.00 ,6805457,20170430
110932,2636,卖出,9.17,100,917,104000007826101.00 ,6805457,20170430
110932,2126,卖出,9.71,200,1942,103000000256108.00 ,6805457,20170430
110932,600409,卖出,10.22,100,1022,5921859.00 ,6805457,20170430
110932,600900,卖出,16.72,200,3344,5921897.00 ,6805457,20170430
110932,2136,卖出,10.51,100,1051,103000007956658.00 ,6805457,20170430
110932,600688,卖出,5.73,300,1719,5921855.00 ,6805457,20170430
110932,603111,卖出,10.15,200,2030,5921856.00 ,6805457,20170430
110932,601777,卖出,5.74,300,1722,5921892.00 ,6805457,20170430
110932,300364,卖出,9.14,100,914,103000007956674.00 ,6805457,20170430
110932,300213,卖出,6.84,100,684,103000007956689.00 ,6805457,20170430
110932,603588,卖出,10.9,100,1090,5921935.00 ,6805457,20170430
110932,958,卖出,4.09,400,1636,104000007826212.00 ,6805457,20170430
110932,930,卖出,10.41,100,1041,104000007826221.00 ,6805457,20170430
110932,600323,卖出,15,100,1500,5921972.00 ,6805457,20170430
110933,681,卖出,28.16,100,2816,104000007826688.00 ,6805457,20170430
110933,601857,卖出,7.92,100,792,5922392.00 ,6805457,20170430
110933,2305,卖出,3.86,100,386,104000007826741.00 ,6805457,20170430
110933,300343,卖出,9.94,300,2982,103000007957381.00 ,6805457,20170430
110933,656,卖出,5.01,300,1503,101000007765971.00 ,6805457,20170430
110933,600252,卖出,3.69,200,738,5922518.00 ,6805457,20170430
110933,600208,卖出,4.11,100,411,5922439.00 ,6805457,20170430
110933,600649,卖出,7,28,196,5922447.00 ,6805457,20170430
110933,600649,卖出,7,72,504,5922449.00 ,6805457,20170430
110933,600649,卖出,7,100,700,5922448.00 ,6805457,20170430
110933,300027,卖出,8.22,100,822,102000008099763.00 ,6805457,20170430
110933,2496,卖出,3.18,1500,4770,101000007766193.00 ,6805457,20170430
110933,951,卖出,12.66,200,2532,104000007827084.00 ,6805457,20170430
110933,600018,卖出,6.54,300,1962,5922634.00 ,6805457,20170430
110933,601006,卖出,8.3,200,1660,5922632.00 ,6805457,20170430
110933,2087,卖出,5.23,100,523,101000007766252.00 ,6805457,20170430
110933,2217,卖出,10,200,2000,103000007957591.00 ,6805457,20170430
110933,600633,卖出,9.57,100,957,5922813.00 ,6805457,20170430
110933,600651,卖出,4.7,100,470,5922805.00 ,6805457,20170430
110933,600919,卖出,7.14,100,714,5922840.00 ,6805457,20170430
110933,600820,卖出,6.94,100,694,5922812.00 ,6805457,20170430
110933,2061,卖出,11.07,300,3321,101000007766396.00 ,6805457,20170430
110933,600664,卖出,4.73,1400,6622,5922848.00 ,6805457,20170430
110933,600664,卖出,4.73,100,473,5922849.00 ,6805457,20170430
110933,2013,卖出,7.42,400,2968,102000008099939.00 ,6805457,20170430
110933,600480,卖出,11.43,200,2286,5922921.00 ,6805457,20170430
110933,2551,卖出,7.31,200,1462,103000007957778.00 ,6805457,20170430
110933,2004,卖出,6.04,200,1208,103000007957785.00 ,6805457,20170430
110933,597,卖出,10.78,100,1078,101000007766543.00 ,6805457,20170430
110933,597,卖出,10.78,100,1078,101000007766545.00 ,6805457,20170430
110933,603167,卖出,10.54,100,1054,5923009.00 ,6805457,20170430
110934,2223,卖出,22.41,100,2241,101000007766672.00 ,6805457,20170430
110933,601718,卖出,4.34,1000,4340,5923050.00 ,6805457,20170430
110933,600481,卖出,3.67,100,367,5923054.00 ,6805457,20170430
110933,600742,卖出,15.68,100,1568,5923032.00 ,6805457,20170430
110933,600060,卖出,14.3,200,2860,5923033.00 ,6805457,20170430
110933,600642,卖出,5.39,600,3234,5923034.00 ,6805457,20170430
110934,600216,卖出,13.94,400,5576,5923110.00 ,6805457,20170430
110933,601000,卖出,3.32,200,664,5923093.00 ,6805457,20170430
110934,600277,卖出,4.97,100,497,5923094.00 ,6805457,20170430
110935,600352,卖出,12.48,900,11232,5923836.00 ,6805457,20170430
110935,600885,卖出,40.25,100,4025,5924288.00 ,6805457,20170430
110936,2042,卖出,13.02,100,1302,102000008102067.00 ,6805457,20170430
110937,600970,卖出,7.42,100,742,5925455.00 ,6805457,20170430
110937,2030,卖出,16.85,100,1685,104000007829782.00 ,6805457,20170430
110937,300157,卖出,7.26,600,4356,101000007769949.00 ,6805457,20170430
110939,300251,卖出,10.81,300,3243,101000007770834.00 ,6805457,20170430
110940,300010,卖出,13.63,400,5452,103000007962371.00 ,6805457,20170430
110940,600160,卖出,10.96,400,4384,5927190.00 ,6805457,20170430
110940,662,卖出,10.25,100,1025,103000007962881.00 ,6805457,20170430
110941,300017,卖出,11.05,900,9945,102000008106212.00 ,6805457,20170430
110943,2702,卖出,5.16,100,516,101000007773648.00 ,6805457,20170430
110947,600239,卖出,4.61,400,1844,5930746.00 ,6805457,20170430
110949,2702,卖出,5.16,200,1032,101000007776918.00 ,6805457,20170430
110951,600970,卖出,7.42,100,742,5932508.00 ,6805457,20170430
110957,2223,卖出,22.41,100,2241,101000007781914.00 ,6805457,20170430
111000,300388,卖出,20.07,200,4014,103000007975131.00 ,6805457,20170430
111001,300026,卖出,4.18,700,2926,101000007784637.00 ,6805457,20170430
111002,600115,卖出,7.28,100,728,5937297.00 ,6805457,20170430
111002,600115,卖出,7.28,1300,9464,5937298.00 ,6805457,20170430
111006,300274,卖出,14.75,100,1475,103000007978618.00 ,6805457,20170430
111011,600115,卖出,7.28,100,728,5942225.00 ,6805457,20170430
111016,600308,卖出,5.52,700,3864,5944426.00 ,6805457,20170430
111017,151,卖出,13.55,100,1355,101000007794162.00 ,6805457,20170430
111024,300267,卖出,5.15,700,3605,101000007797470.00 ,6805457,20170430
111025,300110,卖出,4.66,200,932,103000007989782.00 ,6805457,20170430
111033,2244,卖出,5.53,100,553,101000007802019.00 ,6805457,20170430
111037,2068,卖出,8.54,100,854,101000007804283.00 ,6805457,20170430
111052,300115,卖出,14.45,100,1445,104000007870165.00 ,6805457,20170430
111056,2068,卖出,8.54,200,1708,101000007814128.00 ,6805457,20170430
111110,300073,卖出,30.09,100,3009,103000008013523.00 ,6805457,20170430
111111,2068,卖出,8.54,300,2562,101000007821566.00 ,6805457,20170430
111112,547,卖出,9.25,100,925,102000008160596.00 ,6805457,20170430
111126,600884,卖出,21.77,200,4354,5971200.00 ,6805457,20170430
111208,600578,卖出,3.5,100,350,5986828.00 ,6805457,20170430
111237,836,卖出,4.79,1100,5269,101000007864037.00 ,6805457,20170430
111247,300113,卖出,17.79,100,1779,101000007868800.00 ,6805457,20170430
111303,600201,卖出,24.53,200,4906,6006983.00 ,6805457,20170430
111405,600270,卖出,21.81,300,6543,6033118.00 ,6805457,20170430
111424,2383,卖出,18.08,200,3616,104000007966351.00 ,6805457,20170430
111427,601238,卖出,17.53,200,3506,6041394.00 ,6805457,20170430
111503,2769,卖出,15.42,100,1542,104000007984285.00 ,6805457,20170430
111510,600391,卖出,15.97,100,1597,6056282.00 ,6805457,20170430
112058,2672,卖出,15.76,100,1576,104000008153281.00 ,6805457,20170430
112322,926,卖出,7.71,200,1542,101000008196781.00 ,6805457,20170430
112322,2672,卖出,15.72,100,1572,104000008219370.00 ,6805457,20170430
112322,300058,卖出,6.01,100,601,103000008369169.00 ,6805457,20170430
112322,2488,卖出,14.66,100,1466,104000008219393.00 ,6805457,20170430
112322,300043,卖出,5.44,100,544,104000008219397.00 ,6805457,20170430
112322,731,卖出,6.73,200,1346,103000008369182.00 ,6805457,20170430
112322,2221,卖出,11.24,100,1124,102000008534318.00 ,6805457,20170430
112322,338,卖出,8.37,300,2511,102000008534341.00 ,6805457,20170430
112322,2583,卖出,9.72,700,6804,103000008369204.00 ,6805457,20170430
112322,300133,卖出,10.91,100,1091,104000008219454.00 ,6805457,20170430
112322,2241,卖出,11.23,100,1123,102000008534368.00 ,6805457,20170430
112322,2416,卖出,7.7,100,770,103000008369222.00 ,6805457,20170430
112322,2606,卖出,5.81,800,4648,104000008219476.00 ,6805457,20170430
112322,300335,卖出,12.52,200,2504,104000008219480.00 ,6805457,20170430
112322,600535,卖出,41.4,100,4140,6252161.00 ,6805457,20170430
112322,600535,卖出,41.33,100,4133,6252162.00 ,6805457,20170430
112322,300459,卖出,10.06,100,1006,102000008534404.00 ,6805457,20170430
112322,2666,卖出,5.03,100,503,104000008219519.00 ,6805457,20170430
112322,300349,卖出,20.12,100,2012,104000008219584.00 ,6805457,20170430
112322,988,卖出,16.24,100,1624,102000008534418.00 ,6805457,20170430
112322,2202,卖出,15.93,100,1593,102000008534423.00 ,6805457,20170430
112322,2376,卖出,17.3,100,1730,103000008369296.00 ,6805457,20170430
112322,2386,卖出,7.16,200,1432,104000008219613.00 ,6805457,20170430
112322,2244,卖出,5.51,200,1102,101000008197008.00 ,6805457,20170430
112322,2064,卖出,4.71,500,2355,103000008369346.00 ,6805457,20170430
112322,601919,卖出,6.01,400,2404,6252193.00 ,6805457,20170430
112322,603001,卖出,14.36,100,1436,6252252.00 ,6805457,20170430
112322,2709,卖出,41.44,100,4144,101000008197060.00 ,6805457,20170430
112322,600,卖出,6.26,200,1252,102000008534527.00 ,6805457,20170430
112322,600079,卖出,14.62,500,7310,6252253.00 ,6805457,20170430
112322,151,卖出,13.46,100,1346,101000008197074.00 ,6805457,20170430
112322,300312,卖出,7.75,100,775,101000008197080.00 ,6805457,20170430
112322,2694,卖出,6.31,300,1893,102000008534554.00 ,6805457,20170430
112322,662,卖出,10.25,100,1025,103000008369448.00 ,6805457,20170430
112323,2556,卖出,5.76,300,1728,101000008197119.00 ,6805457,20170430
112323,2251,卖出,12.71,100,1271,102000008534593.00 ,6805457,20170430
112323,300083,卖出,5.76,600,3456,101000008197152.00 ,6805457,20170430
112322,600863,卖出,2.54,600,1524,6252278.00 ,6805457,20170430
112322,600197,卖出,20.75,100,2075,6252287.00 ,6805457,20170430
112322,600141,卖出,15.55,200,3110,6252279.00 ,6805457,20170430
112323,300273,卖出,8.21,500,4105,104000008219817.00 ,6805457,20170430
112323,300232,卖出,15.2,100,1520,103000008369494.00 ,6805457,20170430
112323,300050,卖出,6.75,500,3375,104000008219825.00 ,6805457,20170430
112323,2327,卖出,11.84,92,1089.28,103000008369513.00 ,6805457,20170430
112323,2327,卖出,11.84,108,1278.72,103000008369515.00 ,6805457,20170430
112323,2308,卖出,10.79,400,4316,101000008197294.00 ,6805457,20170430
112323,2434,卖出,8.01,300,2403,103000008369544.00 ,6805457,20170430
112322,600125,卖出,8.99,400,3596,6252288.00 ,6805457,20170430
112323,600297,卖出,6.58,400,2632,6252352.00 ,6805457,20170430
112323,601101,卖出,6.59,200,1318,6252323.00 ,6805457,20170430
112323,600251,卖出,7.39,100,739,6252353.00 ,6805457,20170430
112323,543,卖出,4.82,300,1446,102000008534724.00 ,6805457,20170430
112323,612,卖出,6.02,100,602,104000008219857.00 ,6805457,20170430
112323,2223,卖出,22.43,200,4486,101000008197389.00 ,6805457,20170430
112323,2277,卖出,5.31,300,1593,102000008534839.00 ,6805457,20170430
112323,2277,卖出,5.31,300,1593,102000008534841.00 ,6805457,20170430
112323,600674,卖出,9.25,700,6475,6252390.00 ,6805457,20170430
112323,600583,卖出,5.87,400,2348,6252405.00 ,6805457,20170430
112323,2048,卖出,14.04,100,1404,104000008219911.00 ,6805457,20170430
112323,300383,卖出,14.14,300,4242,101000008197502.00 ,6805457,20170430
112323,600516,卖出,26.05,100,2605,6252410.00 ,6805457,20170430
112323,600804,卖出,15.87,300,4761,6252446.00 ,6805457,20170430
112323,600748,卖出,5.44,100,544,6252467.00 ,6805457,20170430
112323,981,卖出,9.66,100,966,103000008369626.00 ,6805457,20170430
112323,300367,卖出,13.95,400,5580,101000008197534.00 ,6805457,20170430
112323,2067,卖出,4.34,200,868,104000008219956.00 ,6805457,20170430
112323,680,卖出,3.91,100,391,104000008219964.00 ,6805457,20170430
112323,600280,卖出,9.21,100,921,6252459.00 ,6805457,20170430
112323,600580,卖出,8.35,200,1670,6252460.00 ,6805457,20170430
112323,600115,卖出,7.27,1000,7270,6252509.00 ,6805457,20170430
112323,600151,卖出,4.85,100,485,6252512.00 ,6805457,20170430
112323,600115,卖出,7.27,200,1454,6252511.00 ,6805457,20170430
112323,600115,卖出,7.27,300,2181,6252510.00 ,6805457,20170430
112323,300017,卖出,11,900,9900,102000008534877.00 ,6805457,20170430
112323,300199,卖出,18.08,100,1808,101000008197566.00 ,6805457,20170430
112323,2118,卖出,9.01,600,5406,103000008369715.00 ,6805457,20170430
112323,2426,卖出,4.21,300,1263,103000008369721.00 ,6805457,20170430
112323,600885,卖出,40.26,100,4026,6252544.00 ,6805457,20170430
112323,600006,卖出,4.38,100,438,6252550.00 ,6805457,20170430
112323,601333,卖出,4.39,200,878,6252551.00 ,6805457,20170430
112323,600500,卖出,7.51,100,751,6252552.00 ,6805457,20170430
112323,2512,卖出,9.86,300,2958,103000008369733.00 ,6805457,20170430
112323,2321,卖出,7.01,500,3505,101000008197640.00 ,6805457,20170430
112323,601928,卖出,6.63,100,663,6252575.00 ,6805457,20170430
112323,2030,卖出,16.8,100,1680,104000008220021.00 ,6805457,20170430
112323,600418,卖出,7.37,700,5159,6252573.00 ,6805457,20170430
112323,2042,卖出,12.95,100,1295,102000008534981.00 ,6805457,20170430
112323,768,卖出,16.15,100,1615,104000008220058.00 ,6805457,20170430
112323,603778,卖出,6.48,100,648,6252615.00 ,6805457,20170430
112323,600300,卖出,3.7,500,1850,6252614.00 ,6805457,20170430
112323,300568,卖出,34.29,200,6858,102000008535003.00 ,6805457,20170430
112323,2517,卖出,14.39,100,1439,102000008535009.00 ,6805457,20170430
112323,300144,卖出,20.97,100,2097,103000008369803.00 ,6805457,20170430
112323,600096,卖出,6.52,100,652,6252646.00 ,6805457,20170430
112323,600486,卖出,59.3,100,5930,6252647.00 ,6805457,20170430
112323,300422,卖出,14.95,300,4485,104000008220094.00 ,6805457,20170430
112323,598,卖出,4.64,400,1856,101000008197759.00 ,6805457,20170430
112323,2267,卖出,8.04,100,804,101000008197763.00 ,6805457,20170430
112324,2182,卖出,7.11,100,711,104000008220221.00 ,6805457,20170430
112324,683,卖出,2.91,500,1455,102000008535095.00 ,6805457,20170430
112324,683,卖出,2.91,700,2037,102000008535097.00 ,6805457,20170430
112323,600066,卖出,21.36,100,2136,6252663.00 ,6805457,20170430
112323,600688,卖出,5.72,300,1716,6252708.00 ,6805457,20170430
112323,603111,卖出,10.14,200,2028,6252709.00 ,6805457,20170430
112323,601777,卖出,5.73,300,1719,6252734.00 ,6805457,20170430
112324,2636,卖出,9.16,100,916,104000008220266.00 ,6805457,20170430
112324,2126,卖出,9.66,200,1932,102000008535121.00 ,6805457,20170430
112323,600409,卖出,10.17,100,1017,6252729.00 ,6805457,20170430
112324,2702,卖出,5.11,300,1533,101000008197871.00 ,6805457,20170430
112324,2136,卖出,10.49,100,1049,103000008369988.00 ,6805457,20170430
112324,300110,卖出,4.64,200,928,103000008370000.00 ,6805457,20170430
112324,300364,卖出,9.13,100,913,103000008370012.00 ,6805457,20170430
112324,300213,卖出,6.84,100,684,103000008370018.00 ,6805457,20170430
112323,603588,卖出,10.88,100,1088,6252744.00 ,6805457,20170430
112324,600330,卖出,9.39,100,939,6252790.00 ,6805457,20170430
112324,300251,卖出,10.79,300,3237,101000008197899.00 ,6805457,20170430
112324,958,卖出,4.07,400,1628,104000008220364.00 ,6805457,20170430
112324,930,卖出,10.41,100,1041,104000008220372.00 ,6805457,20170430
112324,600323,卖出,14.97,100,1497,6252789.00 ,6805457,20170430
112324,2681,卖出,9.03,100,903,102000008535242.00 ,6805457,20170430
112324,300115,卖出,14.33,100,1433,104000008220385.00 ,6805457,20170430
112324,601058,卖出,2.88,200,576,6252810.00 ,6805457,20170430
112324,425,卖出,4.04,900,3636,104000008220400.00 ,6805457,20170430
112324,300113,卖出,17.72,100,1772,101000008197951.00 ,6805457,20170430
112324,300267,卖出,5.13,700,3591,101000008197971.00 ,6805457,20170430
112324,600270,卖出,21.78,300,6534,6252821.00 ,6805457,20170430
112324,601933,卖出,9.15,300,2745,6252822.00 ,6805457,20170430
112324,600727,卖出,9.02,300,2706,6252840.00 ,6805457,20170430
112324,488,卖出,14.07,100,1407,102000008535291.00 ,6805457,20170430
112324,2176,卖出,10.06,400,4024,104000008220438.00 ,6805457,20170430
112324,59,卖出,7.53,100,753,103000008370099.00 ,6805457,20170430
112324,2092,卖出,10.96,400,4384,101000008198016.00 ,6805457,20170430
112324,600578,卖出,3.49,100,349,6252859.00 ,6805457,20170430
112324,560,卖出,7.97,200,1594,103000008370107.00 ,6805457,20170430
112324,600900,卖出,16.73,200,3346,6252858.00 ,6805457,20170430
112324,600691,卖出,3.23,900,2907,6252904.00 ,6805457,20170430
112324,2323,卖出,5.44,300,1632,104000008220474.00 ,6805457,20170430
112324,2085,卖出,10.26,100,1026,101000008198087.00 ,6805457,20170430
112324,836,卖出,4.75,1100,5225,101000008198096.00 ,6805457,20170430
112324,601918,卖出,3.42,100,342,6252906.00 ,6805457,20170430
112324,2375,卖出,6.14,100,614,102000008535366.00 ,6805457,20170430
112324,300026,卖出,4.17,700,2919,101000008198253.00 ,6805457,20170430
112324,300274,卖出,14.74,100,1474,103000008370203.00 ,6805457,20170430
112324,2475,卖出,22.98,100,2298,103000008370254.00 ,6805457,20170430
112324,917,卖出,6.56,100,656,102000008535435.00 ,6805457,20170430
112324,300010,卖出,13.65,400,5460,103000008370294.00 ,6805457,20170430
112324,600588,卖出,25.87,100,2587,6252942.00 ,6805457,20170430
112324,50,卖出,16.06,500,8030,101000008198483.00 ,6805457,20170430
112324,547,卖出,9.23,100,923,102000008535508.00 ,6805457,20170430
112324,601857,卖出,7.88,100,788,6253027.00 ,6805457,20170430
2017/4/30 11:23,600160,卖出,10.95,300,3285,6252974.00 ,6805457,20170430
2017/4/30 11:23,600667,卖出,8.68,400,3472,6252965.00 ,6805457,20170430
2017/4/30 11:23,600926,卖出,11.52,200,2304,6252973.00 ,6805457,20170430
2017/4/30 11:23,600352,卖出,12.49,900,11241,6253025.00 ,6805457,20170430
2017/4/30 11:23,600160,卖出,10.95,100,1095,6252975.00 ,6805457,20170430
2017/4/30 11:23,681,卖出,28,100,2800,104000008220638.00 ,6805457,20170430
2017/4/30 11:23,2305,卖出,3.84,100,384,104000008220649.00 ,6805457,20170430
2017/4/30 11:23,300073,卖出,30.28,100,3028,103000008370366.00 ,6805457,20170430
2017/4/30 11:23,656,卖出,5.01,300,1503,101000008198604.00 ,6805457,20170430
2017/4/30 11:23,600649,卖出,6.96,200,1392,6253098.00 ,6805457,20170430
2017/4/30 11:23,600826,卖出,14.81,100,1481,6253099.00 ,6805457,20170430
2017/4/30 11:23,2390,卖出,8.66,400,3464,104000008220712.00 ,6805457,20170430
2017/4/30 11:23,300027,卖出,8.22,100,822,102000008535601.00 ,6805457,20170430
2017/4/30 11:23,600252,卖出,3.69,200,738,6253118.00 ,6805457,20170430
2017/4/30 11:23,600208,卖出,4.11,100,411,6253092.00 ,6805457,20170430
2017/4/30 11:23,600018,卖出,6.53,300,1959,6253122.00 ,6805457,20170430
2017/4/30 11:23,601006,卖出,8.3,200,1660,6253152.00 ,6805457,20170430
2017/4/30 11:23,2496,卖出,3.18,1500,4770,101000008198659.00 ,6805457,20170430
2017/4/30 11:23,951,卖出,12.6,200,2520,104000008220742.00 ,6805457,20170430
2017/4/30 11:23,2449,卖出,11.73,600,7038,102000008535637.00 ,6805457,20170430
2017/4/30 11:23,2087,卖出,5.24,100,524,101000008198709.00 ,6805457,20170430
2017/4/30 11:23,2217,卖出,9.98,200,1996,103000008370470.00 ,6805457,20170430
2017/4/30 11:23,2769,卖出,15.3,400,6120,104000008220778.00 ,6805457,20170430
2017/4/30 11:23,600216,卖出,13.93,400,5572,6253159.00 ,6805457,20170430
2017/4/30 11:23,600820,卖出,6.93,100,693,6253189.00 ,6805457,20170430
2017/4/30 11:23,600201,卖出,24.52,200,4904,6253153.00 ,6805457,20170430
2017/4/30 11:23,600633,卖出,9.54,100,954,6253188.00 ,6805457,20170430
2017/4/30 11:23,600651,卖出,4.68,100,468,6253173.00 ,6805457,20170430
2017/4/30 11:23,600919,卖出,7.14,100,714,6253183.00 ,6805457,20170430
2017/4/30 11:23,600308,卖出,5.52,700,3864,6253262.00 ,6805457,20170430
2017/4/30 11:23,2061,卖出,11.05,300,3315,101000008198841.00 ,6805457,20170430
2017/4/30 11:23,600664,卖出,4.72,1,4.72,6253254.00 ,6805457,20170430
2017/4/30 11:23,600884,卖出,21.84,200,4368,6253260.00 ,6805457,20170430
2017/4/30 11:23,600480,卖出,11.38,100,1138,6253273.00 ,6805457,20170430
2017/4/30 11:23,600664,卖出,4.72,500,2360,6253255.00 ,6805457,20170430
2017/4/30 11:23,600664,卖出,4.72,499,2355.28,6253257.00 ,6805457,20170430
2017/4/30 11:23,600239,卖出,4.57,400,1828,6253258.00 ,6805457,20170430
2017/4/30 11:23,600664,卖出,4.72,500,2360,6253256.00 ,6805457,20170430
2017/4/30 11:23,600480,卖出,11.36,100,1136,6253274.00 ,6805457,20170430
2017/4/30 11:23,2068,卖出,8.56,600,5136,101000008198904.00 ,6805457,20170430
2017/4/30 11:23,603167,卖出,10.52,100,1052,6253310.00 ,6805457,20170430
2017/4/30 11:23,2013,卖出,7.36,400,2944,102000008535883.00 ,6805457,20170430
2017/4/30 11:23,2551,卖出,7.34,200,1468,103000008370665.00 ,6805457,20170430
2017/4/30 11:23,2004,卖出,6.05,200,1210,103000008370670.00 ,6805457,20170430
2017/4/30 11:23,600305,卖出,13.39,100,1339,6253335.00 ,6805457,20170430
2017/4/30 11:23,597,卖出,10.8,200,2160,101000008198990.00 ,6805457,20170430
2017/4/30 11:23,600742,卖出,15.67,100,1567,6253338.00 ,6805457,20170430
2017/4/30 11:23,600060,卖出,14.23,200,2846,6253339.00 ,6805457,20170430
2017/4/30 11:23,600642,卖出,5.37,600,3222,6253369.00 ,6805457,20170430
2017/4/30 11:23,600391,卖出,15.88,100,1588,6253353.00 ,6805457,20170430
2017/4/30 11:23,601718,卖出,4.34,1000,4340,6253354.00 ,6805457,20170430
2017/4/30 11:23,600481,卖出,3.66,100,366,6253394.00 ,6805457,20170430
2017/4/30 11:23,600277,卖出,4.9,100,490,6253480.00 ,6805457,20170430
2017/4/30 11:23,300388,卖出,20.05,200,4010,103000008370808.00 ,6805457,20170430
2017/4/30 11:23,601000,卖出,3.31,200,662,6253469.00 ,6805457,20170430
2017/4/30 11:23,300157,卖出,7.06,300,2118,101000008199212.00 ,6805457,20170430
2017/4/30 11:23,300157,卖出,7.06,200,1412,101000008199378.00 ,6805457,20170430
2017/4/30 11:23,300157,卖出,7.06,100,706,101000008199666.00 ,6805457,20170430
2017/4/30 11:23,601233,卖出,17,100,1700,6254509.00 ,6805457,20170430
2017/4/30 11:23,601238,卖出,17.41,100,1741,6255980.00 ,6805457,20170430
2017/4/30 11:23,2383,卖出,18.03,200,3606,104000008230984.00 ,6805457,20170430
2017/4/30 11:23,601238,卖出,17.41,100,1741,6283582.00 ,6805457,20170430
2017/4/30 11:23,600741,卖出,24.59,600,14754,6299043.00 ,6805457,20170430
2017/4/30 11:23,301,卖出,6.47,100,647,101000008252867.00 ,6805457,20170430
2017/4/30 11:23,600970,卖出,7.24,200,1448,6324513.00 ,6805457,20170430
2017/4/30 11:23,300343,卖出,9.86,100,986,103000008495484.00 ,6805457,20170430
2017/4/30 11:23,300343,卖出,9.86,100,986,103000008496691.00 ,6805457,20170430
2017/4/30 11:23,300343,卖出,9.86,100,986,103000008497215.00 ,6805457,20170430
2017/4/30 11:23,600535,卖出,41.61,100,4161,6418536.00 ,6805457,20170430
2017/4/30 11:23,600535,卖出,41.61,100,4161,6418896.00 ,6805457,20170430
2017/4/30 11:23,600926,卖出,11.63,200,2326,6420252.00 ,6805457,20170430
2017/4/30 11:23,2449,卖出,11.8,600,7080,102000008777882.00 ,6805457,20170430
2017/4/30 11:23,600926,卖出,11.63,200,2326,6428270.00 ,6805457,20170430
130117,300058,卖出,6.08,100,608,103000008677463.00 ,6805457,20170430
130350,600305,卖出,13.54,100,1354,6549916.00 ,6805457,20170430
130424,2769,卖出,15.42,300,4626,104000008597235.00 ,6805457,20170430
130436,600741,卖出,24.7,500,12350,6566228.00 ,6805457,20170430
130447,600826,卖出,14.89,100,1489,6570734.00 ,6805457,20170430
130651,300459,卖出,10.13,100,1013,102000009009921.00 ,6805457,20170430
131254,300422,卖出,15.19,300,4557,104000008855162.00 ,6805457,20170430
131301,600323,卖出,15.12,100,1512,6801907.00 ,6805457,20170430
131959,300296,卖出,13.91,400,5564,101000009137922.00 ,6805457,20170430
131959,599,卖出,6,200,1200,102000009448532.00 ,6805457,20170430
131959,2912,卖出,96.52,200,19304,103000009231494.00 ,6805457,20170430
131959,2912,卖出,96.52,200,19304,103000009231496.00 ,6805457,20170430
131959,300058,卖出,6.05,700,4235,103000009231503.00 ,6805457,20170430
131959,2488,卖出,14.84,200,2968,104000009080711.00 ,6805457,20170430
131959,2488,卖出,14.84,300,4452,104000009080713.00 ,6805457,20170430
131959,938,卖出,68.59,100,6859,102000009448561.00 ,6805457,20170430
131959,938,卖出,68.59,100,6859,102000009448563.00 ,6805457,20170430
131959,2482,卖出,6.82,500,3410,102000009448567.00 ,6805457,20170430
131959,300148,卖出,5.49,400,2196,101000009137972.00 ,6805457,20170430
131959,300476,卖出,15.26,100,1526,101000009137978.00 ,6805457,20170430
131959,9,卖出,5.74,300,1722,102000009448583.00 ,6805457,20170430
131959,300133,卖出,10.94,800,8752,104000009080751.00 ,6805457,20170430
131959,2241,卖出,11.31,500,5655,102000009448616.00 ,6805457,20170430
131959,581,卖出,22.5,300,6750,101000009138091.00 ,6805457,20170430
131959,300335,卖出,12.52,400,5008,104000009080776.00 ,6805457,20170430
131959,603067,卖出,9.79,300,2937,6992781.00 ,6805457,20170430
131959,300274,卖出,14.81,600,8886,103000009231592.00 ,6805457,20170430
131959,300274,卖出,14.81,100,1481,103000009231594.00 ,6805457,20170430
131959,756,卖出,12.34,200,2468,103000009231605.00 ,6805457,20170430
131959,300109,卖出,32.83,200,6566,103000009231622.00 ,6805457,20170430
131959,731,卖出,6.73,800,5384,103000009231632.00 ,6805457,20170430
131959,2064,卖出,4.7,700,3290,103000009231655.00 ,6805457,20170430
131959,597,卖出,10.9,500,5450,101000009138149.00 ,6805457,20170430
131959,300184,卖出,11.36,700,7952,102000009448673.00 ,6805457,20170430
131959,300184,卖出,11.36,200,2272,102000009448675.00 ,6805457,20170430
131959,300257,卖出,18.27,100,1827,102000009448694.00 ,6805457,20170430
131959,603369,卖出,22.32,100,2232,6992857.00 ,6805457,20170430
131959,603659,卖出,58.79,300,17637,6992875.00 ,6805457,20170430
