[1]SecuCode|[2]TradingDay|[3]PrevClosePrice|[4]OpenPrice|[5]HighPrice|[6]LowPrice|[7]ClosePrice|[8]TurnoverVolume|[9]TurnoverValue|[10]SecuMarket|[11]SecuCategory|[12]ListedDate|[13]TradeState|[14]SpecialTradeType|[15]Split|[16]Dividend|[17]ActualPlaRatio|[18]PlaPrice|[19]BaseShares|[20]ActualPlaVol|[21]TotalShares|[22]TotalFloatShares|[23]SecuName|[24]ChiName
000078.SZE|20180102|5.9|5.89|5.97|5.84|5.96|14861337|87880486.3|SZE|A|19981218|trade|0|1.0|0.0|0.0|0.0|0|0|2646613257|1856654687|海王生物|深圳市海王生物工程股份有限公司
000088.SZE|20180102|7.67|7.64|7.71|7.6|7.68|6436879|49394555.9|SZE|A|19970728|trade|0|1.0|0.0|0.0|0.0|0|0|1942200000|1942200000|盐田港|深圳市盐田港股份有限公司
000089.SZE|20180102|8.7|8.7|8.75|8.66|8.75|5814326|50686681.5|SZE|A|19980420|trade|0|1.0|0.0|0.0|0.0|0|0|2050769509|2050769509|深圳机场|深圳市机场股份有限公司
000090.SZE|20180102|10.04|10.05|10.35|10.05|10.33|11417993|117307491.8|SZE|A|19990721|trade|0|1.0|0.0|0.0|0.0|0|0|1197785535|773542061|天健集团|深圳市天健(集团)股份有限公司
000096.SZE|20180102|13.22|13.13|13.3|13.13|13.29|530932|7022290.1|SZE|A|20000724|trade|0|1.0|0.0|0.0|0.0|0|0|528000000|510848000|广聚能源|深圳市广聚能源股份有限公司
000099.SZE|20180102|9.02|9.03|9.15|9.0|9.14|3702388|33652978.8|SZE|A|20000731|trade|0|1.0|0.0|0.0|0.0|0|0|606070420|606070420|中信海直|中信海洋直升机股份有限公司
000100.SZE|20180102|3.9|3.88|3.94|3.88|3.91|89191447|348298561.5|SZE|A|20040130|trade|0|1.0|0.0|0.0|0.0|0|0|13514972063|9001356704|TCL集团|TCL集团股份有限公司
000150.SZE|20180102|30.58|30.59|30.71|29.82|30.33|1282928|38893648.9|SZE|A|20000807|trade|0|1.0|0.0|0.0|0.0|0|0|447804877|375329434|宜华健康|宜华健康医疗股份有限公司
000151.SZE|20180102|12.31|12.34|12.58|12.27|12.51|2575900|32077538.8|SZE|A|20000906|trade|0|1.0|0.0|0.0|0.0|0|0|295980000|266543967|中成股份|中成进出口股份有限公司
000153.SZE|20180102|7.91|7.92|7.96|7.86|7.95|1787500|14143339.0|SZE|A|20000920|trade|0|1.0|0.0|0.0|0.0|0|0|317077630|311977230|丰原药业|安徽丰原药业股份有限公司
000155.SZE|20180102|6.03|6.03|6.2|5.98|6.13|40734991|248363359.8|SZE|A|20000926|trade|0|1.0|0.0|0.0|0.0|0|0|1270000000|937200000|川化股份|川化股份有限公司
000156.SZE|20180102|11.4|0.0|0.0|0.0|11.4|0|0.0|SZE|A|20000906|suspend|0|1.0|0.0|0.0|0.0|0|0|1433351902|993624337|华数传媒|华数传媒控股股份有限公司
000157.SZE|20180102|4.47|4.45|4.59|4.45|4.55|66321858|301680747.7|SZE|A|20001012|trade|0|1.0|0.0|0.0|0.0|0|0|6405840989|6225434775|中联重科|中联重科股份有限公司
000158.SZE|20180102|7.94|7.96|8.05|7.9|8.04|6520211|52100924.9|SZE|A|20000724|trade|0|1.0|0.0|0.0|0.0|0|0|1652874961|1014961952|常山北明|石家庄常山北明科技股份有限公司
000159.SZE|20180102|5.27|5.27|5.35|5.26|5.35|3318136|17626744.5|SZE|A|20000926|trade|0|1.0|0.0|0.0|0.0|0|0|481139294|481139294|国际实业|新疆国际实业股份有限公司
000166.SZE|20180102|5.37|5.37|5.4|5.33|5.38|17664878|94793279.2|SZE|A|20150126|trade|0|1.0|0.0|0.0|0.0|0|0|20056605718|7410006386|申万宏源|申万宏源集团股份有限公司
000301.SZE|20180102|5.31|5.31|5.42|5.29|5.4|10458845|56269077.5|SZE|A|20000529|trade|0|1.0|0.0|0.0|0.0|0|0|1218236445|1218236445|东方市场|江苏吴江中国东方丝绸市场股份有限公司
000333.SZE|20180102|55.43|56.15|57.08|56.02|56.38|32972518|1866579510.2|SZE|A|20130918|trade|0|1.0|0.0|0.0|0.0|0|0|6548526448|6336849988|美的集团|美的集团股份有限公司
000338.SZE|20180102|8.34|8.35|8.66|8.34|8.64|97247137|832558802.2|SZE|A|20070430|trade|0|1.0|0.0|0.0|0.0|0|0|6054198556|4318924394|潍柴动力|潍柴动力股份有限公司
000400.SZE|20180102|13.19|13.22|13.27|13.1|13.25|11897138|156887454.6|SZE|A|19970418|trade|0|1.0|0.0|0.0|0.0|0|0|1008327309|1008187056|许继电气|许继电气股份有限公司
000401.SZE|20180102|13.79|0.0|0.0|0.0|13.79|0|0.0|SZE|A|19960614|suspend|0|1.0|0.0|0.0|0.0|0|0|1347522914|1347219101|冀东水泥|唐山冀东水泥股份有限公司
000402.SZE|20180102|11.11|11.16|11.45|11.14|11.35|27765635|315845871.5|SZE|A|19960626|trade|0|1.0|0.0|0.0|0.0|0|0|2988929907|2987385296|金融街|金融街控股股份有限公司
000403.SZE|20180102|29.73|29.7|30.24|29.7|30.24|777561|23282763.2|SZE|A|19960628|trade|2|1.0|0.0|0.0|0.0|0|0|272577599|262687358|ST生化|振兴生化股份有限公司
000404.SZE|20180102|6.29|6.3|6.32|6.26|6.31|6356716|40026486.9|SZE|A|19960619|trade|0|1.0|0.0|0.0|0.0|0|0|695995979|693368943|华意压缩|华意压缩机股份有限公司
000407.SZE|20180102|7.69|7.72|7.89|7.67|7.79|5439381|42381731.5|SZE|A|19960703|trade|0|1.0|0.0|0.0|0.0|0|0|880084656|737621624|胜利股份|山东胜利股份有限公司
000408.SZE|20180102|17.7|17.72|17.88|17.53|17.77|5058562|89468433.8|SZE|A|19960628|trade|0|1.0|0.0|0.0|0.0|0|0|1993779522|446649901|藏格控股|藏格控股股份有限公司
000409.SZE|20180102|5.24|5.25|5.36|5.21|5.35|4374650|23121652.6|SZE|A|19960627|trade|0|1.0|0.0|0.0|0.0|0|0|510931166|395725952|山东地矿|山东地矿股份有限公司
000410.SZE|20180102|9.76|10.2|10.24|9.9|10.02|15231101|153405229.1|SZE|A|19960718|trade|2|1.0|0.0|0.0|0.0|0|0|765470884|740349502|*ST沈机|沈阳机床股份有限公司
000411.SZE|20180102|19.9|19.9|20.18|19.9|20.17|307000|6158565.0|SZE|A|19960716|trade|0|1.0|0.0|0.0|0.0|0|0|207449946|207314496|英特集团|浙江英特集团股份有限公司
000413.SZE|20180102|9.38|9.39|9.55|9.34|9.53|53501567|506829377.0|SZE|A|19960925|trade|0|1.0|0.0|0.0|0.0|0|0|5480250117|4094625592|东旭光电|东旭光电科技股份有限公司
000415.SZE|20180102|5.76|5.78|5.94|5.73|5.92|24564042|143795886.3|SZE|A|19960716|trade|0|1.0|0.0|0.0|0.0|0|0|6184521282|3115585808|渤海金控|渤海金控投资股份有限公司
000416.SZE|20180102|7.12|7.14|7.24|7.09|7.19|1738155|12473017.9|SZE|A|19960719|trade|0|1.0|0.0|0.0|0.0|0|0|531871494|531627879|民生控股|民生控股股份有限公司
000417.SZE|20180102|8.07|7.89|7.99|7.78|7.89|12524430|98402210.7|SZE|A|19960812|trade|0|1.0|0.0|0.0|0.0|0|0|779884200|778976702|合肥百货|合肥百货大楼集团股份有限公司
000418.SZE|20180102|67.85|67.3|67.5|66.6|67.04|1986484|133000281.5|SZE|A|19970328|trade|0|1.0|0.0|0.0|0.0|0|0|441451892|439364147|小天鹅A|无锡小天鹅股份有限公司
000419.SZE|20180102|6.07|6.06|6.15|6.05|6.13|1995400|12176760.0|SZE|A|19960816|trade|0|1.0|0.0|0.0|0.0|0|0|543582655|543289983|通程控股|长沙通程控股股份有限公司
000420.SZE|20180102|3.13|3.14|3.21|3.13|3.17|12626002|40061494.3|SZE|A|19960802|trade|0|1.0|0.0|0.0|0.0|0|0|1970706656|1663305424|吉林化纤|吉林化纤股份有限公司
000421.SZE|20180102|6.22|6.21|6.31|6.21|6.27|2793785|17531086.6|SZE|A|19960806|trade|0|1.0|0.0|0.0|0.0|0|0|572646934|392309100|南京公用|南京公用发展股份有限公司
000422.SZE|20180102|4.08|4.07|4.18|4.06|4.15|9948932|41042852.6|SZE|A|19960815|trade|0|1.0|0.0|0.0|0.0|0|0|897866712|897812984|湖北宜化|湖北宜化化工股份有限公司
000423.SZE|20180102|60.27|60.27|61.33|60.27|61.1|5016133|305202417.3|SZE|A|19960729|trade|0|1.0|0.0|0.0|0.0|0|0|654021537|653867313|东阿阿胶|东阿阿胶股份有限公司
000425.SZE|20180102|4.63|4.65|4.84|4.61|4.72|257111210|1216978536.5|SZE|A|19960828|trade|0|1.0|0.0|0.0|0.0|0|0|7007727655|6993565672|徐工机械|徐工集团工程机械股份有限公司
000426.SZE|20180102|9.83|9.91|10.08|9.73|10.05|16744768|166571267.2|SZE|A|19960828|trade|0|1.0|0.0|0.0|0.0|0|0|1868500557|1147626108|兴业矿业|内蒙古兴业矿业股份有限公司
000428.SZE|20180102|4.18|4.16|4.18|4.1|4.16|3441400|14229412.0|SZE|A|19960808|trade|0|1.0|0.0|0.0|0.0|0|0|1018926000|718721750|华天酒店|华天酒店集团股份有限公司
000429.SZE|20180102|8.11|8.12|8.17|8.1|8.15|3348609|27234215.8|SZE|A|19980220|trade|0|1.0|0.0|0.0|0.0|0|0|1742056126|468885824|粤高速A|广东省高速公路发展股份有限公司
000430.SZE|20180102|8.55|8.55|8.63|8.54|8.61|1003914|8628293.3|SZE|A|19960829|trade|0|1.0|0.0|0.0|0.0|0|0|404817686|258425516|张家界|张家界旅游集团股份有限公司
000488.SZE|20180102|16.67|16.6|17.4|16.59|17.29|38327166|654399816.7|SZE|A|20001120|trade|0|1.0|0.0|0.0|0.0|0|0|1113278456|1105585882|晨鸣纸业|山东晨鸣纸业集团股份有限公司
000498.SZE|20180102|6.68|6.69|6.92|6.69|6.85|9158850|62647927.2|SZE|A|19970609|trade|0|1.0|0.0|0.0|0.0|0|0|1120139063|354170133|山东路桥|山东高速路桥集团股份有限公司
000501.SZE|20180102|15.96|15.99|16.41|15.99|16.31|5827065|94604272.7|SZE|A|19921120|trade|0|1.0|0.0|0.0|0.0|0|0|768992731|667727859|鄂武商A|武汉武商集团股份有限公司
000502.SZE|20180102|11.03|10.85|11.1|10.85|10.91|1033914|11351224.8|SZE|A|19921123|trade|0|1.0|0.0|0.0|0.0|0|0|184819607|183348857|绿景控股|绿景控股股份有限公司
000503.SZE|20180102|43.16|44.05|44.5|42.51|42.72|12793328|553107157.5|SZE|A|19921130|trade|0|1.0|0.0|0.0|0.0|0|0|898822204|898779932|海虹控股|海虹企业(控股)股份有限公司
000504.SZE|20180102|23.5|23.48|23.95|23.1|23.23|2978900|69948554.0|SZE|A|19921208|trade|0|1.0|0.0|0.0|0.0|0|0|311573901|310673201|南华生物|南华生物医药股份有限公司
000505.SZE|20180102|8.38|8.4|8.53|8.36|8.51|1995080|16849951.1|SZE|A|19921221|trade|0|1.0|0.0|0.0|0.0|0|0|620815364|360470904|珠江控股|海南珠江控股股份有限公司
000506.SZE|20180102|7.37|7.4|7.44|7.37|7.39|1378220|10204146.3|SZE|A|19930312|trade|0|1.0|0.0|0.0|0.0|0|0|929017761|928670961|中润资源|中润资源投资股份有限公司
000507.SZE|20180102|10.18|10.1|10.23|10.0|10.15|18882755|191325788.0|SZE|A|19930326|trade|0|1.0|0.0|0.0|0.0|0|0|789540919|772143778|珠海港|珠海港股份有限公司
000509.SZE|20180102|6.12|0.0|0.0|0.0|6.12|0|0.0|SZE|A|19930507|suspend|0|1.0|0.0|0.0|0.0|0|0|825483117|825015098|华塑控股|华塑控股股份有限公司
000510.SZE|20180102|8.84|8.88|8.88|8.67|8.85|10223928|89498994.3|SZE|A|19930507|trade|0|1.0|0.0|0.0|0.0|0|0|609182254|563436732|金路集团|四川金路集团股份有限公司
000511.SZE|20180102|5.27|0.0|0.0|0.0|5.27|0|0.0|SZE|A|19930518|suspend|2|1.0|0.0|0.0|0.0|0|0|1154832011|1154822357|*ST烯碳|银基烯碳新材料集团股份有限公司
000513.SZE|20180102|66.45|66.58|67.49|66.12|67.4|4518845|302695630.7|SZE|A|19931028|trade|0|1.0|0.0|0.0|0.0|0|0|363962601|348458846|丽珠集团|丽珠医药集团股份有限公司
000514.SZE|20180102|6.12|6.13|6.57|6.13|6.42|10379697|66384759.2|SZE|A|19930712|trade|0|1.0|0.0|0.0|0.0|0|0|843770965|843770965|渝开发|重庆渝开发股份有限公司
000516.SZE|20180102|4.89|0.0|0.0|0.0|4.89|0|0.0|SZE|A|19930809|suspend|0|1.0|0.0|0.0|0.0|0|0|1971049302|1932735065|国际医学|西安国际医学投资股份有限公司
000517.SZE|20180102|3.38|3.38|3.47|3.38|3.44|8273600|28472055.0|SZE|A|19930806|trade|0|1.0|0.0|0.0|0.0|0|0|3183922485|3035616496|荣安地产|荣安地产股份有限公司
000518.SZE|20180102|6.84|6.86|6.98|6.84|6.91|2192724|15186949.3|SZE|A|19930908|trade|0|1.0|0.0|0.0|0.0|0|0|1029556222|1029535693|四环生物|江苏四环生物股份有限公司
000519.SZE|20180102|9.85|9.8|10.07|9.6|9.99|24551061|242050765.8|SZE|A|19931008|trade|0|1.0|0.0|0.0|0.0|0|0|1403461644|582867108|中兵红箭|中兵红箭股份有限公司
000520.SZE|20180102|4.02|4.02|4.06|4.01|4.04|5027792|20290277.8|SZE|A|19931025|trade|0|1.0|0.0|0.0|0.0|0|0|1012083455|1012083455|长航凤凰|长航凤凰股份有限公司
000521.SZE|20180102|5.07|5.07|5.19|5.07|5.16|4400154|22590331.2|SZE|A|19931018|trade|0|1.0|0.0|0.0|0.0|0|0|881733881|802440130|美菱电器|合肥美菱股份有限公司
000523.SZE|20180102|7.92|7.95|7.97|7.86|7.96|1630274|12924204.2|SZE|A|19931108|trade|0|1.0|0.0|0.0|0.0|0|0|522944271|445738057|广州浪奇|广州市浪奇实业股份有限公司
000524.SZE|20180102|11.41|11.41|11.55|11.4|11.51|921006|10581605.2|SZE|A|19931118|trade|0|1.0|0.0|0.0|0.0|0|0|670208597|269671562|岭南控股|广州岭南集团控股股份有限公司
000525.SZE|20180102|20.17|20.1|22.17|20.1|21.83|13120548|280990141.0|SZE|A|19931028|trade|0|1.0|0.0|0.0|0.0|0|0|580772873|506983093|红太阳|南京红太阳股份有限公司
000526.SZE|20180102|36.68|0.0|0.0|0.0|36.68|0|0.0|SZE|A|19931101|suspend|2|1.0|0.0|0.0|0.0|0|0|96195107|96195107|*ST紫学|厦门紫光学大股份有限公司
000528.SZE|20180102|8.53|8.56|8.86|8.56|8.73|28081684|245728774.5|SZE|A|19931118|trade|0|1.0|0.0|0.0|0.0|0|0|1125242136|1125082561|柳工|广西柳工机械股份有限公司
000529.SZE|20180102|6.78|6.78|6.95|6.78|6.87|2340896|15985426.8|SZE|A|19931118|trade|0|1.0|0.0|0.0|0.0|0|0|583790330|569884377|广弘控股|广东广弘控股股份有限公司
000530.SZE|20180102|5.28|5.28|5.41|5.27|5.37|10978047|58567275.5|SZE|A|19931208|trade|0|1.0|0.0|0.0|0.0|0|0|614987181|592971854|大冷股份|大连冷冻机股份有限公司
000531.SZE|20180102|7.95|7.95|8.06|7.95|8.01|1590502|12743814.9|SZE|A|19940106|trade|0|1.0|0.0|0.0|0.0|0|0|685082820|685081244|穗恒运A|广州恒运企业集团股份有限公司
000532.SZE|20180102|10.49|10.49|10.58|10.44|10.52|1139850|11986947.0|SZE|A|19940103|trade|0|1.0|0.0|0.0|0.0|0|0|344708340|343483446|华金资本|珠海华金资本股份有限公司
000533.SZE|20180102|10.6|10.6|10.63|10.57|10.57|4624976|49032507.3|SZE|A|19940103|trade|0|1.0|0.0|0.0|0.0|0|0|690816000|684902400|万家乐|广东万家乐股份有限公司
000534.SZE|20180102|13.8|13.8|14.29|13.78|13.92|895289|12491605.7|SZE|A|19940110|trade|0|1.0|0.0|0.0|0.0|0|0|491785096|491390107|万泽股份|万泽实业股份有限公司
000536.SZE|20180102|4.94|4.89|4.89|4.79|4.84|15298388|73958663.3|SZE|A|19931126|trade|0|1.0|0.0|0.0|0.0|0|0|2766032803|2003052294|华映科技|华映科技(集团)股份有限公司
000537.SZE|20180102|12.77|12.77|14.0|12.75|13.68|20891525|285271042.6|SZE|A|19931210|trade|0|1.0|0.0|0.0|0.0|0|0|1862520720|512717581|广宇发展|天津广宇发展股份有限公司
000538.SZE|20180102|101.79|102.41|103.1|100.99|102.49|3415149|349001036.1|SZE|A|19931215|trade|0|1.0|0.0|0.0|0.0|0|0|1041399718|1041392430|云南白药|云南白药集团股份有限公司
000539.SZE|20180102|4.82|4.82|4.86|4.82|4.85|2054985|9957940.2|SZE|A|19931126|trade|0|1.0|0.0|0.0|0.0|0|0|4451875986|2553909163|粤电力A|广东电力发展股份有限公司
000540.SZE|20180102|7.35|0.0|0.0|0.0|7.35|0|0.0|SZE|A|19940202|suspend|0|1.0|0.0|0.0|0.0|0|0|4697664786|4324367924|中天金融|中天金融集团股份有限公司
000541.SZE|20180102|9.2|9.25|9.3|9.18|9.25|8530301|78885296.5|SZE|A|19931123|trade|0|1.0|0.0|0.0|0.0|0|0|979345520|974879546|佛山照明|佛山电器照明股份有限公司
000543.SZE|20180102|5.02|5.02|5.08|5.01|5.07|6911582|34903559.4|SZE|A|19931220|trade|0|1.0|0.0|0.0|0.0|0|0|1790395978|1790395978|皖能电力|安徽省皖能股份有限公司
000544.SZE|20180102|14.51|14.56|14.69|14.53|14.65|1178897|17228433.5|SZE|A|19931208|trade|0|1.0|0.0|0.0|0.0|0|0|649789659|347766856|中原环保|中原环保股份有限公司
000545.SZE|20180102|5.07|5.06|5.16|5.03|5.12|13568622|69222006.6|SZE|A|19931215|trade|0|1.0|0.0|0.0|0.0|0|0|986833096|959403096|金浦钛业|金浦钛业股份有限公司
000546.SZE|20180102|17.85|18.01|18.1|17.5|17.99|6049620|107972881.6|SZE|A|19931215|trade|0|1.0|0.0|0.0|0.0|0|0|714644396|564311815|金圆股份|金圆水泥股份有限公司
000547.SZE|20180102|10.83|0.0|0.0|0.0|10.83|0|0.0|SZE|A|19931130|suspend|0|1.0|0.0|0.0|0.0|0|0|1429628897|1014955059|航天发展|航天工业发展股份有限公司
000548.SZE|20180102|6.66|6.59|6.69|6.57|6.65|4295413|28478344.7|SZE|A|19931220|trade|0|1.0|0.0|0.0|0.0|0|0|499215811|499201046|湖南投资|湖南投资集团股份有限公司
000550.SZE|20180102|16.12|16.33|16.52|16.28|16.39|1868754|30611253.9|SZE|A|19931201|trade|0|1.0|0.0|0.0|0.0|0|0|519214000|518307160|江铃汽车|江铃汽车股份有限公司
000551.SZE|20180102|8.25|8.3|8.31|8.2|8.28|2189196|18084709.6|SZE|A|19940106|trade|0|1.0|0.0|0.0|0.0|0|0|400080405|400080405|创元科技|创元科技股份有限公司
000552.SZE|20180102|3.52|3.52|3.6|3.51|3.59|18736373|66751517.9|SZE|A|19940106|trade|0|1.0|0.0|0.0|0.0|0|0|2286971050|1557438726|靖远煤电|甘肃靖远煤电股份有限公司
000553.SZE|20180102|15.85|15.92|16.69|15.8|16.66|9824437|160980053.8|SZE|A|19931203|trade|0|1.0|0.0|0.0|0.0|0|0|2174806259|363902689|沙隆达A|湖北沙隆达股份有限公司
000554.SZE|20180102|8.13|8.12|8.43|8.09|8.26|15570549|128848434.7|SZE|A|19931215|trade|0|1.0|0.0|0.0|0.0|0|0|480793320|362649713|泰山石油|中国石化山东泰山石油股份有限公司
000555.SZE|20180102|11.75|11.81|11.99|11.81|11.94|5523777|65767884.2|SZE|A|19940408|trade|0|1.0|0.0|0.0|0.0|0|0|963431273|889498692|神州信息|神州数码信息服务股份有限公司
000557.SZE|20180102|4.78|0.0|0.0|0.0|4.78|0|0.0|SZE|A|19940617|suspend|0|1.0|0.0|0.0|0.0|0|0|1458374735|585245214|西部创业|宁夏西部创业实业股份有限公司
000558.SZE|20180102|4.95|4.95|5.04|4.94|5.02|5210347|26054854.0|SZE|A|19940509|trade|0|1.0|0.0|0.0|0.0|0|0|1289223949|1288313054|莱茵体育|莱茵达体育发展股份有限公司
000559.SZE|20180102|10.15|10.0|10.4|9.87|10.12|28380054|285983775.5|SZE|A|19940110|trade|0|1.0|0.0|0.0|0.0|0|0|2753159454|2747874365|万向钱潮|万向钱潮股份有限公司
000560.SZE|20180102|9.54|9.52|10.04|9.51|9.7|14160781|138694687.1|SZE|A|19940202|trade|0|1.0|0.0|0.0|0.0|0|0|1625406879|340898425|昆百大A|昆明百货大楼(集团)股份有限公司
000561.SZE|20180102|8.54|8.59|8.67|8.54|8.62|1996724|17208329.3|SZE|A|19940509|trade|0|1.0|0.0|0.0|0.0|0|0|604043931|593991864|烽火电子|陕西烽火电子股份有限公司
000563.SZE|20180102|4.25|4.27|4.3|4.23|4.28|11077766|47305133.1|SZE|A|19940110|trade|0|1.0|0.0|0.0|0.0|0|0|3090491732|2861863634|陕国投A|陕西省国际信托股份有限公司
000564.SZE|20180102|4.78|0.0|0.0|0.0|4.78|0|0.0|SZE|A|19940110|suspend|0|1.0|0.0|0.0|0.0|0|0|6007828231|1888326024|供销大集|供销大集集团股份有限公司
000565.SZE|20180102|7.15|7.13|7.28|7.13|7.25|3032472|21949812.4|SZE|A|19940408|trade|0|1.0|0.0|0.0|0.0|0|0|433592220|433592220|渝三峡A|重庆三峡油漆股份有限公司
000566.SZE|20180102|12.89|0.0|0.0|0.0|12.89|0|0.0|SZE|A|19940525|suspend|0|1.0|0.0|0.0|0.0|0|0|1335979264|1103059246|海南海药|海南海药股份有限公司
000567.SZE|20180102|24.0|24.14|24.49|23.74|24.18|1664301|40154200.0|SZE|A|19940525|trade|0|1.0|0.0|0.0|0.0|0|0|151200000|150360840|海德股份|海南海德实业股份有限公司
000568.SZE|20180102|66.0|66.5|66.79|65.1|65.78|12305989|808575676.5|SZE|A|19940509|trade|0|1.0|0.0|0.0|0.0|0|0|1464752476|1402252476|泸州老窖|泸州老窖股份有限公司
000570.SZE|20180102|5.58|5.6|5.67|5.55|5.64|1807756|10160743.3|SZE|A|19940701|trade|0|1.0|0.0|0.0|0.0|0|0|411374326|411374326|苏常柴A|常柴股份有限公司
000571.SZE|20180102|5.4|5.4|5.84|5.35|5.73|13595589|76482064.7|SZE|A|19940525|trade|0|1.0|0.0|0.0|0.0|0|0|814064000|805566157|新大洲A|新大洲控股股份有限公司
000572.SZE|20180102|4.58|4.58|4.66|4.56|4.59|10571244|48791533.3|SZE|A|19940808|trade|0|1.0|0.0|0.0|0.0|0|0|1644636426|1642151474|海马汽车|海马汽车集团股份有限公司
000573.SZE|20180102|4.72|4.71|4.85|4.71|4.8|3323600|15979441.0|SZE|A|19940815|trade|0|1.0|0.0|0.0|0.0|0|0|622755604|622173326|粤宏远A|东莞宏远工业区股份有限公司
000576.SZE|20180102|17.02|16.99|17.04|16.86|17.02|997506|16895449.3|SZE|A|19940907|trade|0|1.0|0.0|0.0|0.0|0|0|442861324|433838694|广东甘化|江门甘蔗化工厂(集团)股份有限公司
000581.SZE|20180102|24.0|23.85|24.25|23.82|24.14|19747492|475556493.1|SZE|A|19980924|trade|0|1.0|0.0|0.0|0.0|0|0|836570570|836491993|威孚高科|无锡威孚高科技集团股份有限公司
000582.SZE|20180102|9.49|9.49|10.02|9.47|9.9|6626766|64716312.2|SZE|A|19951102|trade|0|1.0|0.0|0.0|0.0|0|0|1240259436|263175194|北部湾港|北部湾港股份有限公司
000584.SZE|20180102|14.73|14.73|14.95|14.72|14.78|3757950|55618553.0|SZE|A|19951128|trade|0|1.0|0.0|0.0|0.0|0|0|613324339|611275481|哈工智能|江苏哈工智能机器人股份有限公司
000585.SZE|20180102|5.26|0.0|0.0|0.0|5.26|0|0.0|SZE|A|19951213|suspend|0|1.0|0.0|0.0|0.0|0|0|615420000|609184078|东北电气|东北电气发展股份有限公司
000586.SZE|20180102|17.93|18.09|18.09|17.75|17.95|653200|11668463.0|SZE|A|19951220|trade|0|1.0|0.0|0.0|0.0|0|0|193440000|193440000|汇源通信|四川汇源光通信股份有限公司
000587.SZE|20180102|7.0|7.01|7.14|6.98|7.13|52512100|370311493.4|SZE|A|19960425|trade|0|1.0|0.0|0.0|0.0|0|0|2123749330|1152232524|金洲慈航|金洲慈航集团股份有限公司
000589.SZE|20180102|4.67|4.67|4.72|4.66|4.71|2306304|10834954.0|SZE|A|19960308|trade|0|1.0|0.0|0.0|0.0|0|0|775464304|775407256|黔轮胎A|贵州轮胎股份有限公司
000590.SZE|20180102|15.63|15.4|15.47|15.01|15.25|1407229|21347686.0|SZE|A|19960119|trade|0|1.0|0.0|0.0|0.0|0|0|239471267|223236227|启迪古汉|启迪古汉集团股份有限公司
000591.SZE|20180102|5.77|5.77|5.88|5.68|5.86|30053638|173383318.5|SZE|A|19960208|trade|0|1.0|0.0|0.0|0.0|0|0|3007098032|1848674966|太阳能|中节能太阳能股份有限公司
000592.SZE|20180102|5.75|0.0|0.0|0.0|5.75|0|0.0|SZE|A|19960327|suspend|0|1.0|0.0|0.0|0.0|0|0|1931780892|1913324132|平潭发展|中福海峡(平潭)发展股份有限公司
000593.SZE|20180102|8.99|8.97|9.25|8.95|9.16|6616846|60607206.5|SZE|A|19960312|trade|0|1.0|0.0|0.0|0.0|0|0|358631009|279778592|大通燃气|四川大通燃气开发股份有限公司
000595.SZE|20180102|5.21|5.45|5.47|5.26|5.47|4805442|26235215.7|SZE|A|19960419|trade|2|1.0|0.0|0.0|0.0|0|0|764279250|495275600|*ST宝实|宝塔实业股份有限公司
000596.SZE|20180102|65.67|65.93|67.48|65.1|67.2|3976531|264738505.8|SZE|A|19960927|trade|0|1.0|0.0|0.0|0.0|0|0|383600000|383600000|古井贡酒|安徽古井贡酒股份有限公司
000597.SZE|20180102|11.76|11.84|12.04|11.77|11.98|8066656|96234079.5|SZE|A|19960523|trade|0|1.0|0.0|0.0|0.0|0|0|474655068|473383280|东北制药|东北制药集团股份有限公司
000598.SZE|20180102|5.43|5.43|5.46|5.4|5.43|19645012|106485745.9|SZE|A|19960529|trade|0|1.0|0.0|0.0|0.0|0|0|2986218602|2986218602|兴蓉环境|成都市兴蓉环境股份有限公司
000599.SZE|20180102|6.31|6.31|6.39|6.25|6.38|4214038|26663553.5|SZE|A|19960430|trade|0|1.0|0.0|0.0|0.0|0|0|674578893|627957344|青岛双星|青岛双星股份有限公司
000600.SZE|20180102|7.71|7.71|7.89|7.7|7.86|13416637|104683982.1|SZE|A|19960606|trade|0|1.0|0.0|0.0|0.0|0|0|1791626376|1090044126|建投能源|河北建投能源投资股份有限公司
000601.SZE|20180102|7.2|7.2|7.24|7.15|7.23|1822583|13144657.3|SZE|A|19960830|trade|0|1.0|0.0|0.0|0.0|0|0|1080551669|1079801259|韶能股份|广东韶能集团股份有限公司
000603.SZE|20180102|12.02|12.03|12.37|11.98|12.37|5548733|67551956.0|SZE|A|19960823|trade|0|1.0|0.0|0.0|0.0|0|0|722625223|410746877|盛达矿业|盛达矿业股份有限公司
000605.SZE|20180102|17.82|17.9|18.08|17.68|18.0|2044080|36680467.9|SZE|A|19960913|trade|0|1.0|0.0|0.0|0.0|0|0|251899000|194989066|渤海股份|渤海水业股份有限公司
000606.SZE|20180102|8.92|8.9|9.05|8.8|8.9|1036100|9209128.0|SZE|A|19961004|trade|0|1.0|0.0|0.0|0.0|0|0|765799353|472113600|神州易桥|神州易桥信息服务股份有限公司
000607.SZE|20180102|6.06|6.06|6.13|6.06|6.13|1936060|11809743.6|SZE|A|19960830|trade|0|1.0|0.0|0.0|0.0|0|0|1017698410|487269545|华媒控股|浙江华媒控股股份有限公司
